agent,workload,network,seen,condition,episode,seed,total_tasks_generated,num_completed,num_failed,completion_rate,avg_latency_ms,deadline_met_rate,total_energy_joules,final_time_ms,task_seed,duration_ms,truncated,num_decisions,episode_return,p95_latency_ms,late_completions,deadline_failures,sla_violations,rejections,fail_deadline_missed_while_running,raw_latency,raw_sla,raw_rejection,raw_balance,raw_energy,raw_utilization,w_latency,w_sla,w_rejection,w_balance,w_energy,w_utilization,m_latency_mean_ms,m_latency_p50_ms,m_latency_p95_ms,m_latency_p99_ms,m_latency_max_ms,m_excess_latency_mean_ms,m_on_time_rate,m_late_rate,m_deadline_failure_rate,m_rejection_rate,m_sla_violation_rate,m_completion_rate,m_makespan_s,m_throughput_tps,m_goodput_tps,m_energy_j,m_energy_per_task_j,m_mean_power_w,m_jain_server_tasks,m_jain_server_tasks_per_core,m_max_server_task_share,m_tasks_server1,m_tasks_server2,m_tasks_server3,m_tasks_server4,m_jain_user_completion,m_min_user_completion_rate,m_util_cpu_fleet,m_util_ram_fleet,m_util_variance_servers,m_util_std_servers,m_util_std_instant_mean,m_queue_mean_fill,m_queue_max_seen,m_util_server1,m_queue_server1,m_util_server2,m_queue_server2,m_util_server3,m_queue_server3,m_util_server4,m_queue_server4,fail_server_full_or_incompatible
FIFO,variable,normal,True,variable_normal,1,90001,85.0,2.0,83.0,0.023529411764705882,1230.7436989256964,1.0,5360.875734363169,49980.0,90001.0,10000.0,0.0,85.0,-291.3007302614209,1862.5810551504487,0.0,83.0,83.0,0.0,83.0,2.4614873978513927,87.5,0.0,56.314958123663764,53.608757343631694,0.4625234333031577,-1.2307436989256963,-262.5,0.0,-16.894487437099144,-10.721751468726337,0.046252343330315776,1230.7436989256964,1230.7436989256964,1862.5810551504487,1918.74437570376,1932.7852058420879,781.0039243433966,0.023529411764705882,0.0,0.9764705882352941,0.0,0.9764705882352941,0.023529411764705882,49.98,0.040016006402561026,0.040016006402561026,5360.875734363169,63.06912628662551,107.26041885480531,0.25,0.25,1.0,2.0,0.0,0.0,0.0,0.13066666666666663,0.0,0.005616275414250527,0.0025672699646873544,0.00024987613454778855,0.015807470846020515,0.0158074708460205,0.0,0.0,0.03650579019262842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RoundRobin,variable,normal,True,variable_normal,1,90001,85.0,37.0,48.0,0.43529411764705883,877.2052914017452,1.0,2723.143274898024,23290.0,90001.0,10000.0,0.0,85.0,-191.9235063974532,1378.9826586944534,0.0,48.0,48.0,0.0,48.0,32.45659578186458,55.5,0.0,15.88881948345545,27.23143274898024,10.177238883117958,-16.22829789093229,-166.5,0.0,-4.766645845036635,-5.446286549796048,1.0177238883117958,877.2052914017452,848.182404488425,1378.9826586944534,1730.2104503985388,1852.512150461542,314.49616638621876,0.43529411764705883,0.0,0.5647058823529412,0.0,0.5647058823529412,0.43529411764705883,23.29,1.5886646629454702,1.5886646629454702,2723.143274898024,32.036979704682636,116.92328359373225,0.6122540250447227,0.8129453681710214,0.4864864864864865,3.0,15.0,1.0,18.0,0.7112131768419735,0.0,0.11420727257758378,0.046362603275955275,0.002051065134021491,0.04528868660075594,0.0994862707662746,0.0,0.0,0.04803342286170457,0.0,0.1614025081820565,0.0,0.05984596907943578,0.0,0.11386194932958638,0.0,0.0
Random,variable,normal,True,variable_normal,1,90001,85.0,38.0,47.0,0.4470588235294118,907.6368542075296,0.9736842105263158,3005.5062290359892,25900.0,90001.0,10000.0,0.0,85.0,-184.50115389488917,1899.3360748706768,1.0,47.0,48.0,0.0,47.0,34.49020045988612,52.5,0.0,15.727756914762066,30.055062290359892,9.732858675544735,-17.24510022994306,-157.5,0.0,-4.718327074428618,-6.011012458071979,0.9732858675544734,907.6368542075296,837.8022481862774,1899.3360748706768,2048.976651964476,2066.4380556950746,374.398740928173,0.43529411764705883,0.011764705882352941,0.5529411764705883,0.0,0.5647058823529412,0.4470588235294118,25.9,1.4671814671814674,1.4285714285714286,3005.5062290359892,35.35889681218811,116.0427115457911,0.6685185185185185,0.8321782178217821,0.4473684210526316,5.0,17.0,1.0,15.0,0.7307189398559376,0.0,0.11131776847585342,0.04291390918166031,0.001654263015733948,0.04067263226954887,0.11359392387387163,0.0005,1.0,0.12639474919354146,0.0,0.16650198355489676,0.0,0.06419761537926029,0.03,0.07735599036669405,0.0,0.0
Greedy,variable,normal,True,variable_normal,1,90001,85.0,44.0,41.0,0.5176470588235295,884.7825354676389,1.0,1759.9588166722663,13890.0,90001.0,10000.0,0.0,85.0,-174.06102413371957,1614.2736192276025,0.0,41.0,41.0,0.0,41.0,38.93043156057611,50.0,0.0,7.748422058639947,17.599588166722658,12.486358975050301,-19.465215780288055,-150.0,0.0,-2.324526617591983,-3.5199176333445337,1.2486358975050305,884.7825354676389,816.1905855206398,1614.2736192276025,1717.506062611703,1719.2450726394027,363.7921651248211,0.5176470588235295,0.0,0.4823529411764706,0.0,0.4823529411764706,0.5176470588235295,13.89,3.167746580273578,3.167746580273578,1759.9588166722663,20.705397843203134,126.70689824854328,0.5902439024390244,0.8470384995064167,0.5681818181818182,5.0,13.0,1.0,25.0,0.8340974420278058,0.0,0.13450935082072918,0.050700334610821504,0.0011181902818731884,0.03343935229446271,0.11157859910016034,0.0005499999999999999,1.0,0.11593857092249832,0.044,0.1514719506272646,0.0,0.06489748834851192,0.0,0.14099318799448543,0.0,0.0
ECT,variable,normal,True,variable_normal,1,90001,85.0,49.0,36.0,0.5764705882352941,910.6887877446608,1.0,1438.6075978280787,10460.0,90001.0,10000.0,0.0,85.0,-163.83976220425842,1585.9789647000987,0.0,36.0,36.0,0.0,36.0,44.623750599488375,45.5,0.0,11.43766516133948,14.386075978280786,12.80627839543739,-22.311875299744187,-136.5,0.0,-3.431299548401843,-2.877215195656158,1.2806278395437378,910.6887877446605,842.7852058420879,1585.9789647000987,1993.5411686246805,2142.1833392368108,360.32142238966367,0.5764705882352941,0.0,0.4235294117647059,0.0,0.4235294117647059,0.5764705882352941,10.46,4.684512428298278,4.684512428298278,1438.6075978280787,16.92479526856563,137.53418717285646,0.5422312556458898,0.7535853976531942,0.5918367346938775,3.0,16.0,1.0,29.0,0.8005883460686977,0.0,0.15432045703224068,0.05633362177923588,0.002259938866528857,0.04753881431555542,0.13195953705620397,0.0,0.0,0.1023639304014175,0.0,0.19234215324430476,0.0,0.07095106253090303,0.0,0.16018640085136193,0.0,0.0
PPO,variable,normal,True,variable_normal,1,90001,85.0,48.0,37.0,0.5647058823529412,909.2912691729019,1.0,1450.8333406655215,10580.0,90001.0,10000.0,0.0,85.0,-169.44507649294985,1592.17309685103,0.0,37.0,37.0,0.0,37.0,43.64598092029928,47.5,0.0,11.59664827104916,14.508333406655213,12.585751298455824,-21.82299046014964,-142.5,0.0,-3.4789944813147464,-2.9016666813310428,1.2585751298455814,909.2912691729019,840.7197880833702,1592.17309685103,1996.6378805124348,2142.1833392368108,363.2456497484947,0.5647058823529412,0.0,0.43529411764705883,0.0,0.43529411764705883,0.5647058823529412,10.58,4.536862003780718,4.536862003780718,1450.8333406655215,17.06862753724143,137.1298053559094,0.5464895635673624,0.7906976744186046,0.6041666666666666,4.0,14.0,1.0,29.0,0.7785926837235422,0.0,0.15215979203868293,0.055438647865003444,0.0017669842117459076,0.0420355113177645,0.13300879407199967,0.0,0.0,0.11704775999633579,0.0,0.18149425813039996,0.0,0.07095106253090303,0.0,0.1578422802429506,0.0,0.0
FIFO,variable,congested,True,variable_congested,0,90000,83.0,0.0,83.0,0.0,0.0,0.0,15110.539999998562,141220.0,90000.0,10000.0,0.0,83.0,-320.67254411311814,0.0,0.0,83.0,83.0,0.0,83.0,0.0,91.0,0.0,58.17154704373676,151.10539999998562,0.0,0.0,-273.0,0.0,-17.45146411312105,-30.22107999999713,0.0,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,141.22,0.0,0.0,15110.539999998562,182.0546987951634,106.99999999998983,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RoundRobin,variable,congested,True,variable_congested,0,90000,83.0,6.0,77.0,0.07228915662650602,1373.2719923156246,1.0,7555.122668250229,70180.0,90000.0,10000.0,0.0,83.0,-278.3835731574119,1715.7383531715998,0.0,77.0,77.0,0.0,77.0,8.239631953893747,85.0,0.0,14.93685794295602,75.55122668250229,3.2754553892222664,-4.119815976946874,-255.0,0.0,-4.481057382886805,-15.110245336500457,0.3275455389222269,1373.2719923156246,1294.876334636805,1715.7383531715998,1737.5075229630593,1742.9498154109242,687.853939642976,0.07228915662650602,0.0,0.927710843373494,0.0,0.927710843373494,0.07228915662650602,70.18,0.085494442861214,0.085494442861214,7555.122668250229,91.02557431626782,107.65350054503033,0.45,0.39999999999999997,0.6666666666666666,0.0,4.0,0.0,2.0,0.2893413431170959,0.0,0.026542354894910743,0.009135217708593768,0.00038040851623867404,0.01950406409543083,0.028473840394458914,0.0,0.0,0.0,0.0,0.046261789499792316,0.0,0.0,0.0,0.026667242605778397,0.0,0.0
Random,variable,congested,True,variable_congested,0,90000,83.0,6.0,77.0,0.07228915662650602,1006.6211085398681,1.0,5542.401258222878,51530.0,90000.0,10000.0,0.0,83.0,-274.66391465853224,1420.7383531715998,0.0,77.0,77.0,0.0,77.0,6.039726651239209,85.0,0.0,19.31658466299883,55.42401258222878,2.3572658243272913,-3.0198633256196046,-255.0,0.0,-5.794975398899645,-11.084802516445755,0.23572658243272906,1006.6211085398683,1103.1579436933623,1420.7383531715998,1446.5075229630593,1452.9498154109242,489.4778174321882,0.07228915662650602,0.0,0.927710843373494,0.0,0.927710843373494,0.07228915662650602,51.53,0.11643702697457792,0.11643702697457792,5542.401258222878,66.77591877376962,107.55678746793863,0.25,0.25,1.0,0.0,0.0,0.0,6.0,0.2937003058103976,0.0,0.01785652294427562,0.008233249958887447,0.00016503755112243652,0.012846694170970075,0.01831680553178134,0.0,0.0,0.0,0.0,0.01083515211582413,0.0,0.0,0.0,0.031465698302047755,0.0,0.0
Greedy,variable,congested,True,variable_congested,0,90000,83.0,4.0,79.0,0.04819277108433735,1363.2754533988282,1.0,2846.312901028476,26270.0,90000.0,10000.0,0.0,83.0,-272.9379209990316,1691.4097173054831,0.0,79.0,79.0,0.0,79.0,5.453101813595313,88.0,0.0,2.3257236148399687,28.463129010284764,1.7897279427502766,-2.7265509067976565,-264.0,0.0,-0.6977170844519907,-5.692625802056952,0.1789727942750277,1363.2754533988282,1357.9557864893493,1691.4097173054831,1732.641795789836,1742.9498154109242,657.7904768812483,0.04819277108433735,0.0,0.9518072289156626,0.0,0.9518072289156626,0.04819277108433735,26.27,0.15226494099733537,0.15226494099733537,2846.312901028476,34.29292651841538,108.34841648376384,0.4,0.45,0.75,0.0,1.0,0.0,3.0,0.2233846153846154,0.0,0.02126126609179818,0.007967637662040512,0.00018978494957015953,0.013776245844574622,0.021358503683949193,0.0,0.0,0.0,0.0,0.027067148045904224,0.0,0.0,0.0,0.028021311168293244,0.0,0.0
ECT,variable,congested,True,variable_congested,0,90000,83.0,5.0,78.0,0.060240963855421686,1539.187544226003,1.0,2094.05130210139,19130.0,90000.0,10000.0,0.0,83.0,-264.7990946133831,1777.8398923654227,0.0,78.0,78.0,0.0,78.0,7.695937721130014,85.0,0.0,6.810717861023459,20.9405130210139,2.8019220969165746,-3.847968860565007,-255.0,0.0,-2.043215358307037,-4.18810260420278,0.2801922096916576,1539.187544226003,1659.3491613746514,1777.8398923654227,1784.8179077563223,1786.5624116040472,803.4690922952268,0.060240963855421686,0.0,0.9397590361445783,0.0,0.9397590361445783,0.060240963855421686,19.13,0.26136957658128596,0.26136957658128596,2094.05130210139,25.22953376025771,109.46426043394615,0.6944444444444444,0.7272727272727272,0.4,1.0,2.0,0.0,2.0,0.28914542817393357,0.0,0.02509637895777776,0.008483398915039856,0.00023986353428146972,0.0154875283464299,0.03572002001197369,0.0,0.0,0.037358261879731854,0.0,0.03686883752136392,0.0,0.0,0.0,0.01734350876769858,0.0,0.0
PPO,variable,congested,True,variable_congested,0,90000,83.0,5.0,78.0,0.060240963855421686,1551.187544226003,1.0,2090.0847507191907,19130.0,90000.0,10000.0,0.0,83.0,-264.7823438049883,1777.8398923654227,0.0,78.0,78.0,0.0,78.0,7.755937721130015,85.0,0.0,6.681325508922179,20.90084750719191,2.8019220969165746,-3.8779688605650073,-255.0,0.0,-2.0043976526766527,-4.180169501438381,0.2801922096916576,1551.187544226003,1719.3491613746514,1777.8398923654227,1784.8179077563223,1786.5624116040472,815.4690922952268,0.060240963855421686,0.0,0.9397590361445783,0.0,0.9397590361445783,0.060240963855421686,19.13,0.26136957658128596,0.26136957658128596,2090.0847507191907,25.181743984568563,109.2569132628955,0.4807692307692308,0.5,0.6,0.0,2.0,0.0,3.0,0.28914542817393357,0.0,0.025017220357269575,0.008446961940748409,0.00020335241286907366,0.014260168753176579,0.027284648135454875,0.0,0.0,0.007356142216816151,0.0,0.03604834562803855,0.0,0.0011589165755947473,0.0,0.02752654685385387,0.0,0.0
FIFO,variable,congested,True,variable_congested,1,90001,85.0,0.0,85.0,0.0,0.0,0.0,14500.639999998728,135520.0,90001.0,10000.0,0.0,85.0,-312.8007825888914,0.0,0.0,85.0,85.0,0.0,85.0,0.0,88.5,0.0,60.998341962979865,145.00639999998728,0.0,0.0,-265.5,0.0,-18.299502588893986,-29.001279999997458,0.0,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,135.52,0.0,0.0,14500.639999998728,170.5957647058674,106.9999999999906,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RoundRobin,variable,congested,True,variable_congested,1,90001,85.0,12.0,73.0,0.1411764705882353,1219.8742058301875,0.9166666666666666,6207.659918725938,57100.0,90001.0,10000.0,0.0,85.0,-262.8098225664681,1852.374392328089,1.0,73.0,74.0,0.0,73.0,14.638490469962244,79.5,0.0,16.874372485480613,62.07659918725938,4.870542516090887,-7.319245234981122,-238.5,0.0,-5.062311745644185,-12.415319837451877,0.4870542516090888,1219.8742058301875,1221.5786540527881,1852.374392328089,1981.2532593746978,2013.4729761363496,592.1438469020371,0.12941176470588237,0.011764705882352941,0.8588235294117647,0.0,0.8705882352941177,0.1411764705882353,57.1,0.21015761821366025,0.19264448336252188,6207.659918725938,73.03129316148163,108.7155852666539,0.45,0.4899999999999999,0.6666666666666666,0.0,4.0,0.0,8.0,0.43328705846058935,0.0,0.05264890288422659,0.022050068173427747,0.0008903377835515266,0.02983852850848256,0.04654876350009284,0.0,0.0,0.0011072190683424023,0.0,0.0642278719900142,0.0,0.013872745069924239,0.0,0.06857284438804664,0.0,0.0
Random,variable,congested,True,variable_congested,1,90001,85.0,10.0,75.0,0.11764705882352941,1559.053712539444,0.9,7480.47428528672,69220.0,90001.0,10000.0,0.0,85.0,-273.26053535959005,2419.383000521846,1.0,75.0,76.0,0.0,75.0,15.59053712539444,82.0,0.0,15.979327746280235,74.8047428528672,2.8948009756470663,-7.79526856269722,-246.0,0.0,-4.7937983238840705,-14.96094857057344,0.28948009756470666,1559.053712539444,1700.5649421268593,2419.383000521846,2664.302217630406,2725.5320219075456,951.1143960317855,0.10588235294117647,0.011764705882352941,0.8823529411764706,0.0,0.8941176470588236,0.11764705882352941,69.22,0.1444669170759896,0.13002022536839064,7480.47428528672,88.00557982690259,108.06810582615891,0.46296296296296297,0.6305970149253732,0.7,1.0,2.0,0.0,7.0,0.40334837862927747,0.0,0.04080705025564835,0.017574866673895753,0.00048738124241451094,0.022076712672282325,0.04243054197017943,0.0,0.0,0.013872745069924239,0.0,0.04807702372681379,0.0,0.0,0.0,0.051739678046054144,0.0,0.0
Greedy,variable,congested,True,variable_congested,1,90001,85.0,7.0,78.0,0.08235294117647059,1487.2570327358387,1.0,2877.943676752614,26360.0,90001.0,10000.0,0.0,85.0,-260.62340438987786,1911.9266134120664,0.0,78.0,78.0,0.0,78.0,10.41079922915087,83.0,0.0,3.1644046911748043,28.779436767526143,2.8720398555521753,-5.205399614575435,-249.0,0.0,-0.949321407352442,-5.755887353505228,0.2872039855552172,1487.2570327358387,1510.5634241323878,1911.9266134120664,1986.3706383670938,2004.9816446058508,848.8050240031951,0.08235294117647059,0.0,0.9176470588235294,0.0,0.9176470588235294,0.08235294117647059,26.36,0.26555386949924126,0.26555386949924126,2877.943676752614,33.85816090297193,109.17843993750432,0.5833333333333334,0.7352941176470587,0.5714285714285714,1.0,2.0,0.0,4.0,0.3404785903609961,0.0,0.030297477860309334,0.01438579829432298,6.94700953607325e-05,0.008334872246215446,0.03446368841227297,0.0,0.0,0.03176850550249601,0.0,0.025201902673064238,0.0,0.013872745069924239,0.0,0.03594164090280802,0.0,0.0
ECT,variable,congested,True,variable_congested,1,90001,85.0,8.0,77.0,0.09411764705882353,1439.2257879023257,1.0,2025.6823627241015,18190.0,90001.0,10000.0,0.0,85.0,-262.7401228743828,1797.9236197923153,0.0,77.0,77.0,0.0,77.0,11.513806303218605,83.5,0.0,9.387009581790137,20.256823627241012,3.8424787721168805,-5.756903151609302,-250.5,0.0,-2.8161028745370422,-4.051364725448203,0.3842478772116882,1439.225787902326,1595.7098501504627,1797.9236197923153,1848.0378920555277,1860.5664601213307,822.2903709506386,0.09411764705882353,0.0,0.9058823529411765,0.0,0.9058823529411765,0.09411764705882353,18.19,0.439802089059923,0.439802089059923,2025.6823627241015,23.83155720851884,111.36241686223757,0.6153846153846154,0.5295969773299747,0.5,3.0,1.0,0.0,4.0,0.49412783950568423,0.0,0.03833809156609307,0.017208622279519768,0.0013866748807250312,0.037238083741312884,0.054536993699438756,0.0,0.0,0.0979570416848658,0.0,0.01554448342806473,0.0,0.0,0.0,0.040050528879536564,0.0,0.0
PPO,variable,congested,True,variable_congested,1,90001,85.0,8.0,77.0,0.09411764705882353,1386.7257879023257,1.0,2027.8369642726814,18190.0,90001.0,10000.0,0.0,85.0,-262.5706706697501,1797.9236197923153,0.0,77.0,77.0,0.0,77.0,11.093806303218605,83.5,0.0,9.42309865709725,20.278369642726812,3.5883600753377283,-5.546903151609302,-250.5,0.0,-2.8269295971291752,-4.055673928545363,0.35883600753377304,1386.725787902326,1508.8834252239694,1797.9236197923153,1848.0378920555277,1860.5664601213307,769.7903709506386,0.09411764705882353,0.0,0.9058823529411765,0.0,0.9058823529411765,0.09411764705882353,18.19,0.439802089059923,0.439802089059923,2027.8369642726814,23.856905462031545,111.48086664500721,0.8,0.7412280701754386,0.375,3.0,1.0,1.0,3.0,0.49412783950568423,0.0,0.03709487806082024,0.01686573717777956,0.0014996199749738209,0.03872492704930276,0.06261740877575642,0.0,0.0,0.11354760108115394,0.0,0.01699616841416593,0.0,0.032097136439673005,0.0,0.025842733755336418,0.0,0.0
FIFO,variable,unseen,False,variable_unseen,0,90000,83.0,0.0,83.0,0.0,0.0,0.0,9714.154601565438,90760.0,90000.0,10000.0,0.0,83.0,-309.03739627314445,0.0,0.0,83.0,83.0,0.0,83.0,0.0,91.0,0.0,55.447424434802805,97.1415460156544,0.2514026042728847,0.0,-273.0,0.0,-16.634227330440858,-19.42830920313088,0.025140260427288473,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,90.76,0.0,0.0,9714.154601565438,117.03800724777636,107.03123183743321,,,,0.0,0.0,0.0,0.0,,0.0,0.001257013021364424,0.0005515823459038357,1.251721000142214e-05,0.003537966930515623,0.003537966930515621,0.0,0.0,0.008170584638868756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RoundRobin,variable,unseen,False,variable_unseen,0,90000,83.0,21.0,62.0,0.25301204819277107,1152.7025518382375,0.9523809523809523,4935.632746531235,44670.0,90000.0,10000.0,0.0,83.0,-248.94899223084786,1969.3491613746514,1.0,62.0,63.0,0.0,62.0,24.20675358860299,74.5,0.0,14.355295668039593,49.35632746531235,8.322387569280421,-12.103376794301495,-223.5,0.0,-4.306588700411878,-9.87126549306247,0.8322387569280421,1152.7025518382375,1074.1039664536265,1969.3491613746514,1991.554833906062,1997.1062520389146,600.3264498808388,0.24096385542168675,0.012048192771084338,0.7469879518072289,0.0,0.7590361445783133,0.25301204819277107,44.67,0.47011417058428473,0.4477277815088426,4935.632746531235,59.46545477748476,110.49099499734128,0.5833333333333334,0.6247481531229011,0.5238095238095238,2.0,11.0,0.0,8.0,0.7321337970294509,0.0,0.074586213088749,0.026669933598214946,0.0018172026129024495,0.04262865952504781,0.08821309861522275,0.0,0.0,0.0850167629999636,0.0,0.11566902543713038,0.0,0.0,0.0,0.05615185706754808,0.0,0.0
Random,variable,unseen,False,variable_unseen,0,90000,83.0,15.0,68.0,0.18072289156626506,876.7702574224579,1.0,3890.0570256789524,35390.0,90000.0,10000.0,0.0,83.0,-251.4447662720699,1949.0171385078565,0.0,68.0,68.0,0.0,68.0,13.151553861336868,77.5,0.0,17.336252818636677,38.90057025678953,6.120005555475095,-6.575776930668434,-232.5,0.0,-5.200875845591001,-7.780114051357905,0.6120005555475099,876.7702574224579,717.2052122874929,1949.0171385078565,2218.8386717488193,2286.29405505906,449.01222093385087,0.18072289156626506,0.0,0.8192771084337349,0.0,0.8192771084337349,0.18072289156626506,35.39,0.4238485447866629,0.4238485447866629,3890.0570256789524,46.868156935890994,109.9196672980772,0.41058394160583944,0.4601910828025478,0.7333333333333333,0.0,4.0,0.0,11.0,0.5934721168640559,0.0,0.05548313545394758,0.0225207848186766,0.0010444297532805433,0.03231763842363088,0.058949974950412515,0.0,0.0,0.03332686516576866,0.0,0.08987069784584621,0.0,0.0,0.0,0.04919070653106607,0.0,0.0
Greedy,variable,unseen,False,variable_unseen,0,90000,83.0,18.0,65.0,0.21686746987951808,1029.0681188059707,1.0,2037.5707289395293,17760.0,90000.0,10000.0,0.0,83.0,-236.19582824963,1633.27198070128,0.0,65.0,65.0,0.0,65.0,18.523226138507475,74.0,0.0,5.211971040183706,20.375707289395294,7.045175895578581,-9.261613069253738,-222.0,0.0,-1.563591312055112,-4.075141457879058,0.7045175895578577,1029.0681188059707,997.3180578226907,1633.27198070128,1924.339397771387,1997.1062520389146,486.3773597938637,0.21686746987951808,0.0,0.7831325301204819,0.0,0.7831325301204819,0.21686746987951808,17.76,1.0135135135135134,1.0135135135135134,2037.5707289395293,24.54904492698228,114.72808158443294,0.4175257731958763,0.466426193118757,0.7222222222222222,0.0,5.0,0.0,13.0,0.6312580262230415,0.0,0.0712648505141639,0.025331892464539648,0.0016508178567015723,0.04063025789607509,0.06254860625624376,0.0,0.0,0.01667372104796178,0.0,0.07472508900329008,0.0,0.0,0.0,0.09903254309584114,0.0,0.0
ECT,variable,unseen,False,variable_unseen,0,90000,83.0,22.0,61.0,0.26506024096385544,1165.1050561314269,1.0,1528.9897441846542,12730.0,90000.0,10000.0,0.0,83.0,-231.0293802187395,1738.6388400705769,0.0,61.0,61.0,0.0,61.0,25.632311234891386,71.0,0.0,10.416016007024625,15.289897441846543,9.695596891828028,-12.816155617445693,-213.0,0.0,-3.1248048021073873,-3.0579794883693086,0.9695596891828033,1165.1050561314266,1124.876334636805,1738.6388400705769,2551.7109800936983,2766.29405505906,603.5563293520481,0.26506024096385544,0.0,0.7349397590361446,0.0,0.7349397590361446,0.26506024096385544,12.73,1.7282010997643362,1.7282010997643362,1528.9897441846542,18.42156318294764,120.10917079219593,0.6954022988505747,0.9480609418282548,0.45454545454545453,3.0,8.0,1.0,10.0,0.6374837118004206,0.0,0.08254411562308252,0.03165810405978546,0.00036045498222954256,0.018985652009597738,0.08557641983839034,0.0,0.0,0.06721850591267015,0.0,0.0892657210372526,0.0,0.043551164044645346,0.0,0.08967040718017942,0.0,0.0
PPO,variable,unseen,False,variable_unseen,0,90000,83.0,22.0,61.0,0.26506024096385544,1179.6505106768814,1.0,1521.7985608025608,12730.0,90000.0,10000.0,0.0,83.0,-230.85128260257207,1738.6388400705769,0.0,61.0,61.0,0.0,61.0,25.95231123489139,71.0,0.0,9.30652553222623,15.217985608025602,9.604277961466147,-12.976155617445695,-213.0,0.0,-2.7919576596678692,-3.0435971216051216,0.9604277961466151,1179.6505106768811,1157.9557864893493,1738.6388400705769,2551.7109800936983,2766.29405505906,618.1017838975026,0.26506024096385544,0.0,0.7349397590361446,0.0,0.7349397590361446,0.26506024096385544,12.73,1.7282010997643362,1.7282010997643362,1521.7985608025608,18.33492241930796,119.54427029085316,0.587378640776699,0.6855195283714075,0.5,2.0,9.0,0.0,11.0,0.6374837118004206,0.0,0.08083932073687591,0.031205388447259945,0.0015726139345847916,0.03965619667321605,0.06761546147522945,0.0,0.0,0.03519379575208655,0.0,0.09635145209290026,0.0,0.006134288874931108,0.0,0.09816391347144694,0.0,0.0
FIFO,variable,unseen,False,variable_unseen,1,90001,85.0,0.0,85.0,0.0,0.0,0.0,9337.324209675819,87240.0,90001.0,10000.0,0.0,85.0,-302.0458962172236,0.0,0.0,85.0,85.0,0.0,85.0,0.0,88.5,0.0,59.5917501936155,93.37324209675818,0.06277260212635404,0.0,-265.5,0.0,-17.87752505808467,-18.674648419351634,0.006277260212635404,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,87.24,0.0,0.0,9337.324209675819,109.85087305500963,107.0303096019695,,,,0.0,0.0,0.0,0.0,,0.0,0.0012330843817067371,0.0005900851765471502,1.204518790392823e-05,0.0034706177985955513,0.003470617798595552,0.0,0.0,0.008015048481093792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RoundRobin,variable,unseen,False,variable_unseen,1,90001,85.0,22.0,63.0,0.25882352941176473,1241.4322567230827,1.0,4263.801676046244,38360.0,90001.0,10000.0,0.0,85.0,-241.00319265004572,2208.3946811042724,0.0,63.0,63.0,0.0,63.0,27.31150964790782,71.5,0.0,16.535333290533256,42.638016760462435,6.4076551316073305,-13.65575482395391,-214.5,0.0,-4.960599987159977,-8.52760335209249,0.6407655131607333,1241.432256723083,1101.4869353964814,2208.3946811042724,2315.586562597665,2342.1833392368108,605.99944230962,0.25882352941176473,0.0,0.7411764705882353,0.0,0.7411764705882353,0.25882352941176473,38.36,0.5735140771637122,0.5735140771637122,4263.801676046244,50.16237265936758,111.15228561121596,0.545045045045045,0.6701570680628273,0.5,0.0,10.0,1.0,11.0,0.5609023332269926,0.0,0.08242329917031913,0.03239618586812866,0.001895870940171426,0.04354160011037061,0.07554997726548557,0.0,0.0,0.013611315711072165,0.0,0.1194189048584458,0.0,0.027745490139848478,0.0,0.08980985803639543,0.0,0.0
Random,variable,unseen,False,variable_unseen,1,90001,85.0,22.0,63.0,0.25882352941176473,1071.4474605610374,1.0,5132.019001194609,46600.0,90001.0,10000.0,0.0,85.0,-236.4715507277515,1750.9953311768302,0.0,63.0,63.0,0.0,63.0,23.571844132342825,70.0,0.0,16.77015637048793,51.320190011946075,6.094562519555687,-11.785922066171413,-210.0,0.0,-5.031046911146377,-10.264038002389217,0.6094562519555679,1071.4474605610374,987.3128565828094,1750.9953311768302,2559.7053757483,2773.4729761363496,543.8247735737356,0.25882352941176473,0.0,0.7411764705882353,0.0,0.7411764705882353,0.25882352941176473,46.6,0.4721030042918455,0.4721030042918455,5132.019001194609,60.37669413170128,110.12916311576413,0.5707547169811321,0.6944444444444444,0.5454545454545454,2.0,8.0,0.0,12.0,0.5026901930174119,0.0,0.07204877798908717,0.02705805988822103,0.001492441497149358,0.03863213037290796,0.07979023453490382,0.0,0.0,0.05665452479139566,0.0,0.11565847452377725,0.0,0.0065124624660206085,0.0,0.0590297839523687,0.0,0.0
