agent,seen,condition,episode_return_mean,episode_return_std,completion_rate_mean,completion_rate_std,num_completed_mean,num_completed_std,num_failed_mean,num_failed_std,w_latency_mean,w_latency_std,w_sla_mean,w_sla_std,w_rejection_mean,w_rejection_std,w_balance_mean,w_balance_std,w_energy_mean,w_energy_std,w_utilization_mean,w_utilization_std
RoundRobin,False,burst_unseen,-533.3218777645923,85.02853219051457,0.07255817438675007,0.02637809299791504,11.6,3.5652645218989165,152.8,20.61175500641428,-7.024005017365097,1.735414390080037,-489.75,78.63284936971317,0.0,0.0,-18.4636849462237,4.600455609450818,-19.109423351655806,3.5333340568037075,1.0252355506523863,0.3168848578565582
RoundRobin,False,heavy_unseen,-628.8663442557472,56.88218784583996,0.058913119988420595,0.021544965529550205,10.4,3.2041639575194445,168.8,14.800900873482895,-7.075070088881532,2.386101543564985,-536.25,47.87614228402284,-52.4,18.566397364893145,-16.688412673162585,2.589729396973053,-17.496940730050273,3.4917999336374823,1.0440792363471938,0.23276828231962865
RoundRobin,False,normal_unseen,-124.19364399111942,20.53516682760927,0.3936882955314391,0.052138920429277175,20.3,3.1287200080686173,31.4,4.857983120596448,-9.401494944501838,1.8314254810624147,-107.85,20.005624209206772,0.0,0.0,-1.7506987500582345,0.4912113542599987,-5.495797415132644,1.1739621098057436,0.30434711857330127,0.07414952621334157
RoundRobin,False,unseen_congested,-557.3288467534387,59.16329725337153,0.010767065843431565,0.0066007155024945694,1.3,0.8232726023485646,119.3,10.904127658827184,-1.8702212592945258,1.216561514725504,-314.25,34.563347638792166,-201.6,31.77420337317681,-7.0900324321373205,1.779501909229777,-32.994314285170056,7.891436740934816,0.4757212231631935,0.27575113166385623
RoundRobin,False,unseen_normal,-532.3886255838725,59.580435122644005,0.05114573599863672,0.019043683034741847,6.1,2.0789954839350235,114.5,11.4915427839588,-7.705620883854628,2.720111006173799,-303.15,37.559619273895734,-201.6,31.77420337317681,-8.765593690470233,1.7719977580183472,-13.055178726300758,2.7013165974835585,1.8877677167532032,0.4449375589651177
RoundRobin,False,unseen_unseen,-545.1163237824063,58.93994125388925,0.02170520780405158,0.00942852530314642,2.6,1.0749676997731399,118.0,11.035296904831233,-3.6408918634227114,1.6174155273112762,-311.25,34.82276554209904,-201.6,31.77420337317681,-7.538064938759286,1.677671661534949,-21.94098725433452,5.246075798640418,0.8536202741102248,0.40810542980654724
RoundRobin,False,variable_unseen,-260.05726690345085,39.85705282913753,0.23466544598587227,0.07468282681137903,21.3,5.8509258526606995,70.8,11.602681682362151,-10.462508480655343,2.602829607209429,-235.65,38.5321294506286,0.0,0.0,-5.744365061635255,1.9836294826307985,-8.886533720805932,1.9146546199913501,0.686140359645707,0.16917751074129325
RoundRobin,True,burst_congested,-557.7954641819073,81.61542988911808,0.027558595701082312,0.011926411213378828,4.4,1.7126976771553506,160.0,19.18332609325088,-2.8089869824521143,1.2046246712745048,-507.75,73.57394239810723,0.0,0.0,-18.69399131986919,3.9806662375442374,-28.964692110607405,5.237746006449226,0.4222062310214237,0.16055430019206013
RoundRobin,True,burst_normal,-470.04519776890294,72.51083454908364,0.21034365814754916,0.03944000118140739,34.2,5.181162460726785,130.2,18.896207732417285,-16.238026053578984,2.1059948336064593,-427.05,66.22707150403075,0.0,0.0,-17.591206389463164,4.786508116514455,-11.505489565608258,2.0366211068596205,2.3395242397474356,0.5497256155856568
RoundRobin,True,heavy_congested,-650.9251272300173,58.18569430451529,0.020533121675013914,0.010646847262531005,3.6,1.7126976771553504,175.6,14.072826455422689,-2.662392395622579,1.2575618755406144,-553.35,48.15833261233201,-52.4,18.566397364893145,-16.523006115196786,2.6033966096453462,-26.415075248155667,5.749664953217126,0.42534652895770614,0.212681498518584
