scheduler,workload,network,task_seed,num_tasks,episode_return,return_per_task,on_time_rate,completion_rate,avg_latency_ms,energy_per_task_j
FIFO,variable,normal,700000046,84,-292.00637828561804,-3.4762664081621195,0.03571428571428571,0.03571428571428571,1307.9653355751987,53.823199725522535
RoundRobin,variable,normal,700000046,84,-167.84034990337756,-1.9980994036116375,0.5,0.5119047619047619,736.6011666162168,22.959629755475166
Random,variable,normal,700000046,84,-180.18748837522043,-2.1450891473240525,0.5,0.5,781.1186651501606,25.334080779377945
Greedy,variable,normal,700000046,84,-168.7456944796403,-2.008877315233813,0.5238095238095238,0.5238095238095238,787.8632011432753,18.818737020423733
ECT,variable,normal,700000046,84,-121.45329334044203,-1.445872539767167,0.7380952380952381,0.75,756.6662536017326,16.71496478257246
FIFO,variable,normal,700000047,76,-245.11142205590374,-3.22515029020926,0.02631578947368421,0.02631578947368421,1274.8021997942344,66.20760548835683
RoundRobin,variable,normal,700000047,76,-162.33560992748875,-2.135994867466957,0.4868421052631579,0.4868421052631579,814.4923481786191,38.65260545064244
Random,variable,normal,700000047,76,-153.47254164058623,-2.01937554790245,0.4473684210526316,0.4473684210526316,883.1955691711065,28.773859623386244
Greedy,variable,normal,700000047,76,-131.6688538561107,-1.7324849191593514,0.5789473684210527,0.5789473684210527,928.338805933373,22.443445489089324
ECT,variable,normal,700000047,76,-107.95952015829826,-1.4205200020828719,0.6842105263157895,0.7105263157894737,828.5954675386934,18.58952154517124
FIFO,variable,normal,700000048,83,-276.6253138014994,-3.332835106042161,0.024096385542168676,0.024096385542168676,1277.5443108562117,61.63351392916302
RoundRobin,variable,normal,700000048,83,-175.65345079152831,-2.11630663604251,0.42168674698795183,0.43373493975903615,673.7944219851017,24.92641980769317
Random,variable,normal,700000048,83,-185.69330160583326,-2.237268694046184,0.40963855421686746,0.40963855421686746,753.5625288704671,26.278343602240028
Greedy,variable,normal,700000048,83,-187.14674448196382,-2.254780053999564,0.43373493975903615,0.43373493975903615,847.6756127112307,17.86691590471072
ECT,variable,normal,700000048,83,-160.64810349312546,-1.9355193191942828,0.5903614457831325,0.6024096385542169,836.2243306343657,17.36999629077917
FIFO,variable,normal,700000049,74,-204.4108710608668,-2.762309068390092,0.04054054054054054,0.04054054054054054,1117.9114822044478,51.16490138825666
RoundRobin,variable,normal,700000049,74,-111.8792153189082,-1.5118812880933539,0.581081081081081,0.5945945945945946,650.6819151695101,24.20015330069574
Random,variable,normal,700000049,74,-118.52123332268444,-1.6016382881443842,0.5405405405405406,0.5405405405405406,697.7511120589526,33.979690416361
Greedy,variable,normal,700000049,74,-101.93602144874659,-1.3775138033614405,0.6351351351351351,0.6351351351351351,715.3396535040739,18.283514494903685
ECT,variable,normal,700000049,74,-67.27036158611803,-0.9090589403529463,0.8243243243243243,0.8243243243243243,637.5163809251192,18.495453717896197
FIFO,variable,normal,700000050,79,-277.40875205146665,-3.5115031905248943,0.02531645569620253,0.02531645569620253,752.5033646181206,72.89330129435965
RoundRobin,variable,normal,700000050,79,-164.7804056580079,-2.085827919721619,0.4810126582278481,0.4810126582278481,829.4082790397263,31.51674155866119
Random,variable,normal,700000050,79,-203.98991702988633,-2.5821508484795737,0.35443037974683544,0.35443037974683544,872.5872843909983,23.477758583053465
Greedy,variable,normal,700000050,79,-181.21458996997615,-2.2938555692402045,0.46835443037974683,0.46835443037974683,892.0961729254643,19.377136941543586
ECT,variable,normal,700000050,79,-153.9755333802463,-1.9490573845600798,0.6075949367088608,0.620253164556962,829.0580702490635,17.90137563292818
FIFO,variable,normal,700000051,100,-348.63986991297236,-3.4863986991297238,0.03,0.03,686.7823836037538,64.50875173314925
RoundRobin,variable,normal,700000051,100,-214.66803490041139,-2.146680349004114,0.45,0.46,745.9166356500889,31.800794392871193
Random,variable,normal,700000051,100,-222.58741595116666,-2.2258741595116667,0.44,0.44,878.9122689670072,37.86734913419536
Greedy,variable,normal,700000051,100,-214.2600163880011,-2.142600163880011,0.5,0.51,937.8906426204462,16.45353569670678
ECT,variable,normal,700000051,100,-189.61960250532286,-1.8961960250532286,0.59,0.59,880.8063674162628,15.040021731968329
FIFO,variable,normal,700000052,79,-272.0661983046372,-3.4438759279068005,0.012658227848101266,0.012658227848101266,1336.365761311164,58.863018599483105
RoundRobin,variable,normal,700000052,79,-174.93070657897235,-2.214312741505979,0.4810126582278481,0.4936708860759494,701.2173292957971,27.918656258139787
Random,variable,normal,700000052,79,-189.8636890411534,-2.403337835963967,0.45569620253164556,0.45569620253164556,830.9410400951286,38.79551039816093
Greedy,variable,normal,700000052,79,-150.78849421949286,-1.9087151167024412,0.5316455696202531,0.5316455696202531,729.4453903740337,17.756359411004855
ECT,variable,normal,700000052,79,-114.91348284505221,-1.454601048671547,0.759493670886076,0.7721518987341772,716.2803165565876,17.893892092483924
FIFO,variable,normal,700000053,82,-295.5298843643568,-3.6040229800531316,0.036585365853658534,0.036585365853658534,1036.0896698884678,56.70337788345887
RoundRobin,variable,normal,700000053,82,-179.25617817103983,-2.186050953305364,0.5,0.5,813.7944977350974,27.92539325154466
Random,variable,normal,700000053,82,-176.4618043780112,-2.151973224122088,0.5365853658536586,0.5365853658536586,870.8099147019467,43.97558350979086
Greedy,variable,normal,700000053,82,-153.54857349835737,-1.8725435792482605,0.6219512195121951,0.6219512195121951,863.83148403078,21.0438216214504
ECT,variable,normal,700000053,82,-136.64024964291116,-1.66634450784038,0.6829268292682927,0.6951219512195121,819.9784133271864,18.42537985727287
FIFO,variable,normal,700000054,86,-307.2383390045975,-3.5725388256348545,0.023255813953488372,0.023255813953488372,1133.2773115015536,61.61116089212474
RoundRobin,variable,normal,700000054,86,-199.82784220550772,-2.3235795605291596,0.4418604651162791,0.4418604651162791,837.5954664829599,30.94328586223274
Random,variable,normal,700000054,86,-200.36041491070154,-2.329772266403506,0.4186046511627907,0.4186046511627907,807.4968515243959,37.776182726555845
Greedy,variable,normal,700000054,86,-198.20584491165064,-2.3047191268796587,0.43023255813953487,0.4418604651162791,800.787078037916,17.49978904480383
ECT,variable,normal,700000054,86,-155.03367393991832,-1.8027171388362595,0.6046511627906976,0.6162790697674418,804.2553005088788,16.06981179045008
FIFO,variable,normal,700000055,84,-283.83896324605644,-3.379035276738767,0.011904761904761904,0.011904761904761904,1499.890630753695,69.23573230766259
RoundRobin,variable,normal,700000055,84,-177.81939675529316,-2.1168975804201566,0.42857142857142855,0.42857142857142855,826.1055363122416,30.759524683151458
Random,variable,normal,700000055,84,-192.8083120577839,-2.2953370483069513,0.36904761904761907,0.36904761904761907,767.8704003209346,36.46933706618918
Greedy,variable,normal,700000055,84,-182.04775019995148,-2.1672351214279937,0.4523809523809524,0.4642857142857143,923.3650677226559,19.148919981793046
ECT,variable,normal,700000055,84,-128.2279276966301,-1.526522948769406,0.6309523809523809,0.6428571428571429,828.1573994545884,17.715306972320953
FIFO,variable,normal,700000056,87,-270.10363199815356,-3.1046394482546384,0.0,0.0,0.0,66.1746294446951
RoundRobin,variable,normal,700000056,87,-154.75764789888524,-1.7788235390676463,0.4942528735632184,0.5172413793103449,746.8282865356949,36.75972983005197
Random,variable,normal,700000056,87,-163.24372059316394,-1.8763646045191258,0.4942528735632184,0.5057471264367817,839.8332152645464,22.153854542546778
Greedy,variable,normal,700000056,87,-153.27059032085003,-1.7617309232281613,0.5172413793103449,0.5172413793103449,826.0075005311983,17.84806637371481
ECT,variable,normal,700000056,87,-98.01116747875098,-1.1265651434339192,0.8045977011494253,0.8045977011494253,776.3818630684328,16.629050217938516
FIFO,variable,normal,700000057,75,-283.181492610001,-3.775753234800013,0.013333333333333334,0.013333333333333334,865.626345387137,68.69444710032411
RoundRobin,variable,normal,700000057,75,-177.28626006860236,-2.363816800914698,0.49333333333333335,0.49333333333333335,764.1151226396952,34.73903556094248
Random,variable,normal,700000057,75,-172.29061867413716,-2.2972082489884955,0.49333333333333335,0.49333333333333335,894.0536963088673,38.976846549479454
Greedy,variable,normal,700000057,75,-167.79007337883655,-2.2372009783844873,0.5333333333333333,0.56,911.2662506404856,23.433762951052017
ECT,variable,normal,700000057,75,-131.00540410469523,-1.7467387213959364,0.7066666666666667,0.7066666666666667,868.7617213708385,18.383081480005206
FIFO,variable,normal,700000058,92,-316.2447826345541,-3.4374432895060227,0.021739130434782608,0.021739130434782608,1264.1358121471796,68.12451949731482
RoundRobin,variable,normal,700000058,92,-215.1181401886014,-2.3382406542239282,0.42391304347826086,0.42391304347826086,800.5324147190329,30.610580127408536
Random,variable,normal,700000058,92,-210.06291690304735,-2.283292575033123,0.44565217391304346,0.4673913043478261,743.879307264577,39.19061794554033
Greedy,variable,normal,700000058,92,-201.15609344280196,-2.186479276552195,0.5108695652173914,0.5217391304347826,821.4136663794865,19.28500903880462
ECT,variable,normal,700000058,92,-180.9095680720229,-1.9664083486089445,0.6304347826086957,0.6413043478260869,815.7071660330452,15.62386599024428
FIFO,variable,normal,700000059,99,-323.6602083783099,-3.2692950341243425,0.030303030303030304,0.030303030303030304,1201.827832801848,61.17009273334321
RoundRobin,variable,normal,700000059,99,-221.41489964769923,-2.236514137855548,0.3838383838383838,0.3939393939393939,829.8271355004614,35.694384573403
Random,variable,normal,700000059,99,-221.00421918937388,-2.232365850397716,0.37373737373737376,0.3838383838383838,820.8890557179209,33.72398111568251
Greedy,variable,normal,700000059,99,-206.0608316035745,-2.0814225414502476,0.45454545454545453,0.45454545454545453,947.4140239889402,15.872372871257623
ECT,variable,normal,700000059,99,-181.40733790661594,-1.8323973525920803,0.5050505050505051,0.5050505050505051,840.0624425644304,14.264116917130531
FIFO,variable,congested,700000060,94,-354.9636968440859,-3.776209540894531,0.0,0.0,0.0,181.2311470360363
RoundRobin,variable,congested,700000060,94,-301.773583799102,-3.210357274458532,0.1276595744680851,0.1276595744680851,1278.614100240014,90.9324435789698
Random,variable,congested,700000060,94,-312.31146096698285,-3.3224623507125837,0.11702127659574468,0.11702127659574468,1367.113102959299,109.49423124959556
Greedy,variable,congested,700000060,94,-296.8372483702706,-3.157843067768836,0.07446808510638298,0.07446808510638298,1344.2869220036753,32.2146701809412
ECT,variable,congested,700000060,94,-295.2064202214943,-3.140493832143556,0.09574468085106383,0.09574468085106383,1386.6249991249472,24.60966698965997
FIFO,variable,congested,700000061,88,-331.9785689510446,-3.7724837380800524,0.011363636363636364,0.011363636363636364,1743.4177007831054,181.36319563761242
RoundRobin,variable,congested,700000061,88,-287.55238666100064,-3.267640757511371,0.07954545454545454,0.07954545454545454,1203.839444977037,78.21276913371217
Random,variable,congested,700000061,88,-271.92300466841675,-3.090034143959281,0.09090909090909091,0.09090909090909091,1131.1054684821584,44.34994964741464
Greedy,variable,congested,700000061,88,-280.656179122405,-3.189274762754602,0.07954545454545454,0.07954545454545454,1342.568597070222,40.31182953172558
ECT,variable,congested,700000061,88,-271.6431045715104,-3.086853461039891,0.09090909090909091,0.09090909090909091,1100.323714233848,23.76816727884501
FIFO,variable,congested,700000062,89,-329.876140695834,-3.7064734909644272,0.011235955056179775,0.011235955056179775,1046.1064386158496,158.8087978744094
RoundRobin,variable,congested,700000062,89,-282.0512200211306,-3.169114831698096,0.11235955056179775,0.11235955056179775,1215.5640869022918,72.1542644131415
Random,variable,congested,700000062,89,-280.9519395951106,-3.156763366237198,0.16853932584269662,0.16853932584269662,1142.3287012198318,98.4027433582314
Greedy,variable,congested,700000062,89,-273.33046284702806,-3.071128796034023,0.07865168539325842,0.07865168539325842,1160.8114704911966,33.561404594081026
ECT,variable,congested,700000062,89,-283.74523638085276,-3.188148723380368,0.056179775280898875,0.056179775280898875,1334.8964661530833,22.153678659331312
FIFO,variable,congested,700000063,85,-306.21615677922756,-3.602543020932089,0.011764705882352941,0.011764705882352941,1007.9275072488614,163.54482449678213
RoundRobin,variable,congested,700000063,85,-259.1541164433275,-3.048871958156794,0.09411764705882353,0.09411764705882353,1056.9196571119767,69.64591345218504
Random,variable,congested,700000063,85,-257.7775521862839,-3.032677084544517,0.10588235294117647,0.10588235294117647,1007.1320644824389,88.59009357317636
Greedy,variable,congested,700000063,85,-249.96947388046522,-2.940817339770179,0.09411764705882353,0.09411764705882353,1177.000763461288,27.12967287123935
ECT,variable,congested,700000063,85,-251.51606082315482,-2.95901248027241,0.07058823529411765,0.07058823529411765,913.3202708186235,23.96095707279152
FIFO,variable,congested,700000064,76,-274.47853535308064,-3.6115596756984294,0.0,0.0,0.0,168.29029163944418
RoundRobin,variable,congested,700000064,76,-228.84770925125102,-3.011154069095408,0.13157894736842105,0.13157894736842105,1150.081082885151,64.32354408437519
Random,variable,congested,700000064,76,-230.418578555826,-3.031823402050342,0.10526315789473684,0.11842105263157894,1475.420313117884,37.91945174051142
Greedy,variable,congested,700000064,76,-215.1211109805111,-2.8305409339540937,0.15789473684210525,0.15789473684210525,1097.0268196368831,26.558565790769222
ECT,variable,congested,700000064,76,-218.46353846308023,-2.874520242935266,0.13157894736842105,0.14473684210526316,1310.7845490504262,26.141876516222393
FIFO,variable,congested,700000065,91,-348.7821275018456,-3.832770631888413,0.0,0.0,0.0,199.79604395601896
RoundRobin,variable,congested,700000065,91,-301.694787579061,-3.3153273360336377,0.0989010989010989,0.0989010989010989,1088.3613418471477,106.20252714444482
Random,variable,congested,700000065,91,-305.1373117952369,-3.3531572724751304,0.054945054945054944,0.054945054945054944,1094.5423430085789,61.969358439415075
Greedy,variable,congested,700000065,91,-285.18963619178453,-3.133952046063566,0.07692307692307693,0.07692307692307693,1025.4248292388972,28.551591806748743
ECT,variable,congested,700000065,91,-286.1697589754461,-3.1447226261038033,0.07692307692307693,0.07692307692307693,1004.2611817567723,25.170202638830666
FIFO,variable,congested,700000066,96,-368.27664955418777,-3.8362150995227893,0.0,0.0,0.0,163.98296319318138
RoundRobin,variable,congested,700000066,96,-325.96699634776394,-3.3954895452892075,0.09375,0.10416666666666667,1498.1234315433305,88.60455576860704
Random,variable,congested,700000066,96,-309.4115827115038,-3.223037319911498,0.125,0.125,1257.8305547583552,53.280255116496335
Greedy,variable,congested,700000066,96,-312.5662651490975,-3.255898595303099,0.07291666666666667,0.07291666666666667,1560.8552014971804,30.981281397350045
ECT,variable,congested,700000066,96,-310.08715805161046,-3.230074563037609,0.08333333333333333,0.08333333333333333,1500.753223910921,23.895217676783876
FIFO,variable,congested,700000067,75,-269.80448235210156,-3.5973930980280207,0.0,0.0,0.0,179.61733333332012
RoundRobin,variable,congested,700000067,75,-235.9772024797492,-3.1463626997299894,0.08,0.08,1347.2819607417616,92.27319283490911
Random,variable,congested,700000067,75,-220.37731316530676,-2.9383641755374232,0.13333333333333333,0.13333333333333333,1081.2350040174333,60.966999945174585
Greedy,variable,congested,700000067,75,-214.37968027439797,-2.858395736991973,0.12,0.12,1413.1139612456357,34.01012481704215
ECT,variable,congested,700000067,75,-219.771814765383,-2.93029086353844,0.10666666666666667,0.10666666666666667,1490.8703454732372,26.16188185661101
FIFO,variable,congested,700000068,81,-271.21935713028194,-3.348387125065209,0.037037037037037035,0.037037037037037035,1355.7305790201556,145.41362947413884
RoundRobin,variable,congested,700000068,81,-223.48854685793066,-2.7591178624435884,0.19753086419753085,0.2222222222222222,1063.291629071624,77.89841453057385
Random,variable,congested,700000068,81,-220.58529080909994,-2.7232751951740735,0.19753086419753085,0.19753086419753085,1153.4428480030663,77.76029461951826
Greedy,variable,congested,700000068,81,-213.72515210280127,-2.6385821247259416,0.16049382716049382,0.1728395061728395,1106.7259785820563,25.57192787719751
ECT,variable,congested,700000068,81,-220.88597532070503,-2.7269873496383337,0.13580246913580246,0.13580246913580246,1303.5761285699728,21.18756746266202
FIFO,variable,congested,700000069,84,-288.2920591751031,-3.432048323513132,0.011904761904761904,0.011904761904761904,1201.3710461889866,174.2269288150527
RoundRobin,variable,congested,700000069,84,-246.78223854326882,-2.9378837921817715,0.15476190476190477,0.15476190476190477,1207.6497964560772,87.4687486685551
Random,variable,congested,700000069,84,-243.9485647218093,-2.9041495800215396,0.11904761904761904,0.11904761904761904,1126.1744171228154,68.58277408096028
Greedy,variable,congested,700000069,84,-240.11135654265115,-2.8584685302696564,0.07142857142857142,0.07142857142857142,1224.5765234981457,28.402014303305823
ECT,variable,congested,700000069,84,-237.23020396568467,-2.8241690948295792,0.10714285714285714,0.10714285714285714,1466.8511443773912,23.006298080152796
FIFO,variable,congested,700000070,100,-380.88695317956274,-3.8088695317956276,0.0,0.0,0.0,182.84882679678591
RoundRobin,variable,congested,700000070,100,-338.7600847681719,-3.387600847681719,0.04,0.04,1792.3959904851947,83.69782344203799
Random,variable,congested,700000070,100,-338.5296089664176,-3.385296089664176,0.11,0.11,1342.4176086934224,122.02897626869316
Greedy,variable,congested,700000070,100,-330.05693548175867,-3.3005693548175867,0.01,0.01,1969.8933817962818,37.2780858444802
ECT,variable,congested,700000070,100,-326.25062451235493,-3.262506245123549,0.02,0.02,876.5011064093669,24.195962977434277
FIFO,variable,congested,700000071,87,-341.51717479285617,-3.925484767733979,0.0,0.0,0.0,196.7984884039463
RoundRobin,variable,congested,700000071,87,-306.12070686368804,-3.51862881452515,0.022988505747126436,0.022988505747126436,1472.8408016836659,88.25566251020734
Random,variable,congested,700000071,87,-305.42896216343377,-3.51067772601648,0.04597701149425287,0.06896551724137931,1582.5344603309468,82.48670083421507
Greedy,variable,congested,700000071,87,-290.7808753178682,-3.3423089116996345,0.011494252873563218,0.011494252873563218,1378.5458265970278,26.023768859107804
ECT,variable,congested,700000071,87,-288.1671456858568,-3.31226604236617,0.034482758620689655,0.034482758620689655,1447.9233343186881,28.156803633684287
FIFO,variable,congested,700000072,70,-278.94056621441297,-3.984865231634471,0.0,0.0,0.0,141.6832857142822
RoundRobin,variable,congested,700000072,70,-237.0257796142656,-3.38608256591808,0.17142857142857143,0.17142857142857143,1004.8592702767404,62.839709245281135
Random,variable,congested,700000072,70,-234.50027852058776,-3.3500039788655394,0.21428571428571427,0.21428571428571427,1008.6946796286982,92.44718903116816
Greedy,variable,congested,700000072,70,-238.4636678266528,-3.40662382609504,0.1,0.11428571428571428,1020.5406214204525,21.434575721757408
ECT,variable,congested,700000072,70,-235.34453952638466,-3.3620648503769237,0.12857142857142856,0.12857142857142856,1040.5948148505968,21.21809516306402
FIFO,variable,congested,700000073,92,-320.6194160746336,-3.4849936529851475,0.010869565217391304,0.010869565217391304,1169.3164243830217,186.5363925919375
RoundRobin,variable,congested,700000073,92,-270.83381372825926,-2.943845801394122,0.13043478260869565,0.14130434782608695,1278.0574207759216,93.53897486815785
Random,variable,congested,700000073,92,-273.03995385393773,-2.9678255853688884,0.05434782608695652,0.05434782608695652,1136.6255713737476,50.88950407602973
Greedy,variable,congested,700000073,92,-259.155643314137,-2.8169091664580113,0.07608695652173914,0.08695652173913043,1141.0955748207487,25.813751144479117
ECT,variable,congested,700000073,92,-257.22403097952423,-2.79591338021222,0.09782608695652174,0.09782608695652174,1283.1461860031459,26.235584653488594
FIFO,variable,congested,700000074,105,-403.0072613890247,-3.8381643941811876,0.02857142857142857,0.02857142857142857,1136.3158875402607,191.61580327435888
RoundRobin,variable,congested,700000074,105,-353.828887236486,-3.3697989260617716,0.10476190476190476,0.10476190476190476,1207.246849432039,89.58158315335604
Random,variable,congested,700000074,105,-356.046930087778,-3.3909231436931235,0.08571428571428572,0.08571428571428572,1190.4300798230493,99.16428116303737
Greedy,variable,congested,700000074,105,-342.60398610130756,-3.262895105726739,0.0380952380952381,0.0380952380952381,758.0978548011749,31.050951818021634
ECT,variable,congested,700000074,105,-341.8996349986894,-3.256186999987518,0.047619047619047616,0.047619047619047616,966.3131484434255,24.113732478726078
FIFO,variable,congested,700000075,78,-285.55339196971914,-3.660940922688707,0.0,0.0,0.0,178.9568793800763
RoundRobin,variable,congested,700000075,78,-233.63821834795414,-2.9953617736917195,0.14102564102564102,0.14102564102564102,1146.0338429112433,77.82194673007801
Random,variable,congested,700000075,78,-236.14279454775073,-3.0274717249711633,0.14102564102564102,0.15384615384615385,1168.7229319851679,44.16960001086747
Greedy,variable,congested,700000075,78,-232.56359305138602,-2.981584526299821,0.1282051282051282,0.1282051282051282,1530.3134747081817,31.797275128657486
ECT,variable,congested,700000075,78,-237.61841396111907,-3.0463899225784496,0.10256410256410256,0.11538461538461539,1352.5111650747738,22.820272097875172
FIFO,variable,congested,700000076,88,-310.76741717341855,-3.531447922425211,0.0,0.0,0.0,174.57413267430178
RoundRobin,variable,congested,700000076,88,-255.1024651359648,-2.8988916492723273,0.14772727272727273,0.14772727272727273,1290.8461168710933,71.94772590594697
Random,variable,congested,700000076,88,-254.6516396620691,-2.8937686325235124,0.125,0.125,1407.242912698087,54.69740521837829
Greedy,variable,congested,700000076,88,-252.48664556795455,-2.8691664269085746,0.10227272727272728,0.10227272727272728,1355.166800492969,29.082005165379577
ECT,variable,congested,700000076,88,-252.58675296230518,-2.870304010935286,0.10227272727272728,0.10227272727272728,1470.4419771510902,22.493458343623498
FIFO,variable,congested,700000077,93,-342.01227590389277,-3.6775513538052986,0.010752688172043012,0.010752688172043012,1630.6054419057127,189.07038298198503
RoundRobin,variable,congested,700000077,93,-295.88765467474866,-3.181587684674717,0.0967741935483871,0.0967741935483871,1338.5229206083977,87.90597138948523
Random,variable,congested,700000077,93,-280.0716930978579,-3.011523581697397,0.13978494623655913,0.15053763440860216,1192.8732663484577,52.05225532436163
Greedy,variable,congested,700000077,93,-275.4853415709912,-2.962207973881626,0.10752688172043011,0.10752688172043011,1375.4095699192408,29.30467445607654
ECT,variable,congested,700000077,93,-278.6946857557112,-2.9967170511366796,0.10752688172043011,0.10752688172043011,1511.2286993728135,24.798939512405248
FIFO,variable,congested,700000078,108,-421.91490082787163,-3.9066194521099225,0.0,0.0,0.0,183.3563888888663
RoundRobin,variable,congested,700000078,108,-374.6367927573817,-3.468859192197979,0.037037037037037035,0.037037037037037035,1276.9240300916501,67.41942384011965
Random,variable,congested,700000078,108,-374.224739211369,-3.46504388158675,0.046296296296296294,0.046296296296296294,1101.0014848506867,67.99425893763097
Greedy,variable,congested,700000078,108,-361.56949093147387,-3.3478656567729064,0.018518518518518517,0.018518518518518517,1107.0779751118203,33.89445798756702
ECT,variable,congested,700000078,108,-364.4657064317213,-3.3746824669603823,0.009259259259259259,0.009259259259259259,1951.891740337559,24.11935679935094
FIFO,variable,congested,700000079,90,-342.6732823003579,-3.8074809144484214,0.0,0.0,0.0,177.35844444442588
RoundRobin,variable,congested,700000079,90,-297.55067766412753,-3.306118640712528,0.1,0.1,1313.7964527020101,79.84823266435045
Random,variable,congested,700000079,90,-302.8360705824241,-3.3648452286936013,0.1111111111111111,0.1111111111111111,1232.9888408180218,104.94243161970525
Greedy,variable,congested,700000079,90,-294.8751109343388,-3.2763901214926534,0.022222222222222223,0.022222222222222223,1489.2998436792213,35.39769952386413
ECT,variable,congested,700000079,90,-294.1274444929435,-3.268082716588261,0.03333333333333333,0.03333333333333333,1721.196512098885,24.569035588294856
FIFO,heavy,normal,700000080,187,-726.409245483084,-3.884541419695636,0.0053475935828877,0.0053475935828877,821.8874135277247,93.58990251607203
RoundRobin,heavy,normal,700000080,187,-599.9815909330187,-3.208457705524164,0.19786096256684493,0.19786096256684493,1047.705402089982,37.988589263390026
Random,heavy,normal,700000080,187,-615.0196244861829,-3.2888749972523152,0.20320855614973263,0.20320855614973263,951.5622492289754,39.297154009985846
Greedy,heavy,normal,700000080,187,-618.5848142880864,-3.3079401833587507,0.11229946524064172,0.11764705882352941,1215.512478702761,16.10670257402576
ECT,heavy,normal,700000080,187,-622.6950781092412,-3.329920203792734,0.12299465240641712,0.13368983957219252,1345.3445932636341,12.247818512720277
FIFO,heavy,normal,700000081,205,-769.7043345587172,-3.7546552905303274,0.01951219512195122,0.01951219512195122,1095.3055725169297,91.28518178072973
RoundRobin,heavy,normal,700000081,205,-677.0273443278458,-3.302572411355345,0.15121951219512195,0.15609756097560976,1085.9751375090464,36.29146262799954
Random,heavy,normal,700000081,205,-662.760753302502,-3.232979284402449,0.16585365853658537,0.17073170731707318,913.4582138131202,28.738438158719646
Greedy,heavy,normal,700000081,205,-646.3120628080615,-3.152741769795422,0.1073170731707317,0.11219512195121951,1051.5465910989783,16.375859487317204
ECT,heavy,normal,700000081,205,-674.785640056057,-3.2916372685661317,0.06341463414634146,0.06341463414634146,1044.0666024689724,11.863594788983885
FIFO,heavy,normal,700000082,176,-636.9196784922899,-3.6188618096152836,0.005681818181818182,0.005681818181818182,497.8401383460401,85.81316779619047
RoundRobin,heavy,normal,700000082,176,-519.3355994423405,-2.9507704513769344,0.17613636363636365,0.17613636363636365,1025.257259677413,21.71966258493982
Random,heavy,normal,700000082,176,-512.5088020366136,-2.9119818297534863,0.17613636363636365,0.17613636363636365,918.9113505007898,23.842629090398574
Greedy,heavy,normal,700000082,176,-514.6883881861318,-2.9243658419666576,0.1534090909090909,0.1590909090909091,1091.0465915534105,16.80294469605959
ECT,heavy,normal,700000082,176,-531.904992834435,-3.0221874592865627,0.11931818181818182,0.11931818181818182,1320.5896577504075,11.949223775722002
FIFO,heavy,normal,700000083,171,-667.9397780327395,-3.906080573290874,0.005847953216374269,0.005847953216374269,632.515041349736,87.1821720199529
RoundRobin,heavy,normal,700000083,171,-532.2309991247569,-3.1124619831857125,0.24561403508771928,0.24561403508771928,1009.9437687178009,31.774491014177467
Random,heavy,normal,700000083,171,-544.9025995201912,-3.1865649094748023,0.2222222222222222,0.2222222222222222,1017.7003669490948,29.063621279799683
Greedy,heavy,normal,700000083,171,-535.1836610958226,-3.129729012256272,0.1871345029239766,0.1871345029239766,1161.7054043223575,13.69312426813259
ECT,heavy,normal,700000083,171,-559.178241338555,-3.2700481949623104,0.16374269005847952,0.16374269005847952,1278.9474178709077,12.722988282950897
FIFO,heavy,normal,700000084,191,-722.3552004612453,-3.781964400320656,0.005235602094240838,0.005235602094240838,1277.7482991436827,96.53700867874683
RoundRobin,heavy,normal,700000084,191,-613.067701502726,-3.2097785418990887,0.1518324607329843,0.1518324607329843,1110.314269411558,29.307937445435243
Random,heavy,normal,700000084,191,-595.4382489628562,-3.117477743261027,0.19895287958115182,0.19895287958115182,1154.4147078164947,35.22197629820217
Greedy,heavy,normal,700000084,191,-621.6166993893673,-3.2545376931380487,0.08376963350785341,0.08376963350785341,1403.1311893198026,17.544331129928207
ECT,heavy,normal,700000084,191,-611.8956326954337,-3.2036420559970353,0.10471204188481675,0.10471204188481675,1324.4955822266102,12.309951096125166
FIFO,heavy,normal,700000085,185,-706.082099916621,-3.816659999549303,0.010810810810810811,0.016216216216216217,1369.6868086434317,90.48831715419146
RoundRobin,heavy,normal,700000085,185,-587.8551822078275,-3.1775955795017703,0.21621621621621623,0.22162162162162163,1067.4020930827076,26.454624797219427
Random,heavy,normal,700000085,185,-600.4260799749012,-3.245546378242709,0.17297297297297298,0.17297297297297298,1093.5763351355506,26.92620444269905
Greedy,heavy,normal,700000085,185,-598.1898961314712,-3.233458898007952,0.12432432432432433,0.12432432432432433,1384.620849815921,17.495076400832584
ECT,heavy,normal,700000085,185,-601.9502392073571,-3.253785076796525,0.12432432432432433,0.12432432432432433,1352.8741502664661,12.188691157464058
FIFO,heavy,normal,700000086,167,-645.4568718840865,-3.865011208886745,0.017964071856287425,0.017964071856287425,1070.2499041438498,92.19286081103246
RoundRobin,heavy,normal,700000086,167,-517.7247770913623,-3.1001483658165405,0.2155688622754491,0.2215568862275449,986.4792077712485,22.673117549623015
Random,heavy,normal,700000086,167,-520.0160092866903,-3.113868319081978,0.25149700598802394,0.25149700598802394,1026.0710799092678,48.0127324592547
Greedy,heavy,normal,700000086,167,-527.1505251592911,-3.156589971013719,0.1437125748502994,0.1437125748502994,1181.227171400834,14.228919897039566
